Source,Target,Weight
campusvote,gencitizen,1
campusvote,givingtuesday,1
campusvote,alalibrary,1
campusvote,tischcollege,1
campusvote,unitedntogether,1
campusvote,inspire2vote,1
campusvote,demworksinc,1
cbennettlearns,healthydem,1
cbennettlearns,mcarcasson,1
cbennettlearns,afpeacebuilding,1
cbennettlearns,teachforamerica,1
cbennettlearns,publicagenda,1
cbennettlearns,charlie_mbb,1
cbennettlearns,evdem,1
cbennettlearns,peggyholman,1
cbennettlearns,uscpolfuture,1
cbennettlearns,kitchentable_d,1
cbennettlearns,nationalcivic,1
cbennettlearns,ncdd,1
cbennettlearns,niforums,1
cbennettlearns,beyond_conflict,1
cbennettlearns,naacp,1
cbennettlearns,essentialprtnrs,1
cbennettlearns,convergencectr,1
cbipractice,afpeacebuilding,1
cbipractice,convergencectr,1
cbipractice,hnmcp,1
cfinst_org,moneyinpolitics,1
charlie_mbb,conresglobal,1
charlie_mbb,evdem,1
charlie_mbb,nationalpeaceac,1
charlie_mbb,prabha_sankar,1
charlie_mbb,karunacenter,1
charlie_mbb,beyond_conflict,1
charlie_mbb,peacealliance,1
charlie_mbb,braverangels,1
charlie_mbb,afsc_org,1
charlie_mbb,ctzndiscourse,1
charlie_mbb,jvplive,1
charlie_mbb,krocipj,1
charlie_mbb,afpeacebuilding,1
charlie_mbb,essentialprtnrs,1
citiesofservice,mccourtneyinst,1
citiesofservice,aspencitizen,1
citiesofservice,civichall,1
citiesofservice,compassionsamo,1
citiesofservice,congressfdn,1
citiesofservice,icivics,1
citiesofservice,ncoc,1
citiesofservice,citizenuniv,1
citiesofservice,juneholley,1
citiesofservice,tischcollege,1
citiesofservice,nationalcivic,1
citiesofservice,publicagenda,1
citiesofservice,ncdd,1
citiesofservice,bigtentnation,1
citiesofservice,aspeninstitute,1
citiesofservice,givingtuesday,1
citiesofservice,gencitizen,1
citiesofservice,nabatchi,1
citiesofservice,davenportinst,1
citizenuniv,sharedstudios,1
citizenuniv,welcomingusa,1
citizenuniv,civichall,1
citizenuniv,ampublicsquare,1
citizenuniv,gennation,1
citizenuniv,healthydem,1
citizenuniv,nationalcivic,1
citizenuniv,ncoc,1
citizenuniv,risenowus,1
citizenuniv,theklc,1
citizenuniv,hdxacademy,1
citizenuniv,pbproject,1
citizenuniv,ncdd,1
citizenuniv,fairvote,1
citizenuniv,fixitshow,1
citizenuniv,fdp_tweets,1
citizenuniv,campusvote,1
citizenuniv,braverangels,1
citizenuniv,onbeing,1
citizenuniv,unitedntogether,1
citizenuniv,evdem,1
citizenuniv,andrewgoodmanf,1
citizenuniv,nicdinstitute,1
citizenuniv,bfcircles,1
citizenuniv,aspeninstitute,1
citizenuniv,gencitizen,1
citizenuniv,mactionproject,1
citizenuniv,tlesteves,1
citizenuniv,aspencitizen,1
citizenuniv,mcarcasson,1
citizenuniv,icivics,1
citizenuniv,livingroomconvo,1
citizenuniv,listenfirstproj,1
citizenuniv,bigtentnation,1
citizenuniv,demworksinc,1
citizenuniv,rsi,1
citizenuniv,convergencectr,1
civicdesign,allsidesnow,1
civicdesign,ballotready,1
civicdesign,nicdinstitute,1
civicdesign,ncdd,1
civicdesign,openprimaryusa,1
civicdesign,citiesofservice,1
civicdesign,fairvote,1
civicdesign,pbproject,1
civicdesign,uniteamerica,1
civicdesign,issueonereform,1
civicdesign,livingroomconvo,1
civicdesign,campusvote,1
civicdesign,npvote,1
civicdesign,representus,1
civicdesign,healthydem,1
civicdesign,demworksinc,1
civicdesign,bpc_bipartisan,1
civicdesign,unitedntogether,1
civicdesign,congressfdn,1
civicdesign,nationalcivic,1
civicdesign,bigtentnation,1
civicdesign,movecafwd,1
civicdesign,listenfirstproj,1
civicdesign,kaidegner,1
civicdesign,takebackorg,1
civichealthproj,convergencectr,1
civichealthproj,beyond_conflict,1
civichealthproj,daysofdialogue,1
civichealthproj,citizenuniv,1
civichealthproj,polisatduke,1
civichealthproj,mcarcasson,1
civichealthproj,wedobetterus,1
civichealthproj,villagesquareca,1
civichealthproj,aspeninstitute,1
civichealthproj,commongood,1
civichealthproj,livingroomconvo,1
civichealthproj,mactionproject,1
civichealthproj,essentialprtnrs,1
civichealthproj,consensuskc,1
civichealthproj,uniteamerica,1
civichealthproj,mccourtneyinst,1
civichealthproj,ckinstitute,1
civichealthproj,civilgovernment,1
civichealthproj,welcomingusa,1
civichealthproj,ampublicsquare,1
civichealthproj,procon_org,1
civichealthproj,listenfirstproj,1
civichealthproj,gpharvard,1
civichealthproj,braverangels,1
civichealthproj,takebackorg,1
civichealthproj,villagesquarefl,1
civichealthproj,coffeepartyusa,1
civichealthproj,ctzndiscourse,1
civichealthproj,ncdd,1
civichealthproj,villagesquareus,1
civichealthproj,nicdinstitute,1
civichealthproj,allsidesnow,1
civichealthproj,bpc_bipartisan,1
civichealthproj,uscpolfuture,1
civichealthproj,evdem,1
civichealthproj,bigtentnation,1
civichealthproj,fdp_tweets,1
civichealthproj,harwoodinst,1
civichealthproj,electionscience,1
civichealthproj,publicagenda,1
civichealthproj,voporg,1
civichealthproj,issueonereform,1
civichealthproj,representus,1
civichealthproj,hdxacademy,1
civichealthproj,ucfreelistening,1
civichealthproj,commongroundcom,1
civichealthproj,icivics,1
civichealthproj,urbanruralact,1
civichealthproj,thisiscivity,1
civichealthproj,purpleamericaus,1
civichealthproj,congressfdn,1
civichealthproj,aspencitizen,1
civichealthproj,rsi,1
civichealthproj,ncoc,1
civilgovernment,convergencectr,1
civilgovernment,ampublicsquare,1
civilgovernment,carllunaman,1
civilgovernment,mcarcasson,1
civilgovernment,publicagenda,1
civilgovernment,villagesquareca,1
civilgovernment,kitchentable_d,1
civilgovernment,livingroomconvo,1
civilgovernment,unitedntogether,1
civilgovernment,2thetable,1
civilgovernment,nhlistens,1
civilgovernment,essentialprtnrs,1
civilgovernment,healthydem,1
civilgovernment,planspark,1
civilgovernment,fairvote,1
civilgovernment,civilitycenter,1
civilgovernment,ncdd,1
civilgovernment,evdem,1
civilgovernment,aspencitizen,1
civilgovernment,ellenknutson,1
civilgovernment,villagesquareus,1
civilgovernment,nicdinstitute,1
civilgovernment,allsidesnow,1
civilgovernment,ncoc,1
civilgovernment,intlistening,1
civilgovernment,niforums,1
civilgovernment,npvote,1
civilgovernment,campusvote,1
civilgovernment,backwrite,1
civilgovernment,convocafe,1
civilgovernment,publicdialoguec,1
civilgovernment,purpleamericaus,1
civilgovernment,instlocgov,1
civilgovernment,bigtentnation,1
civilgovernment,adpaascu,1
civilgovernment,listenfirstproj,1
civilgovernment,nationalcivic,1
civilgovernment,theraycenter,1
civilgovernment,uniteamerica,1
civilgovernment,ctzndiscourse,1
civilgovernment,villagesquarefl,1
civilgovernment,bpc_bipartisan,1
civilgovernment,braverangels,1
civilgovernment,civicdesign,1
civiofficial,voporg,1
civiofficial,fdp_tweets,1
civiofficial,gennation,1
civiofficial,georgiaforward,1
civiofficial,3minstoryteller,1
civiofficial,polisatduke,1
civiofficial,issuevoter,1
civiofficial,2thetable,1
civiofficial,thedreamcorps,1
civiofficial,consensuskc,1
civiofficial,pns_news,1
civiofficial,convergencectr,1
civiofficial,braverangels,1
civiofficial,ncoc,1
civiofficial,unitedntogether,1
civiofficial,publicagenda,1
civiofficial,theklc,1
civiofficial,bpc_bipartisan,1
civiofficial,ckinstitute,1
civiofficial,icivics,1
civiofficial,essentialprtnrs,1
civiofficial,nationalcivic,1
civiofficial,teentalkhotline,1
civiofficial,future500,1
civiofficial,free_ic,1
civiofficial,pantsuitpolitic,1
civiofficial,listenfirstproj,1
civiofficial,intentinsights,1
civiofficial,bealiveinside,1
civiofficial,bportcomdev,1
civiofficial,thecommon_party,1
civiofficial,intlistening,1
civiofficial,uscpolfuture,1
civiofficial,squishtalks,1
civiofficial,mccourtneyinst,1
civiofficial,livingroomconvo,1
civiofficial,hdxacademy,1
civiofficial,write_the_world,1
civiofficial,villagesquarefl,1
civiofficial,ncdd,1
civiofficial,activistheology,1
civiofficial,uniteamerica,1
civiofficial,qideas,1
civiofficial,civilgovernment,1
civiofficial,dmcforciviclife,1
civiofficial,ctzndiscourse,1
civiofficial,ampublicsquare,1
civiofficial,ucfreelistening,1
civiofficial,aspencitizen,1
civiofficial,campus_leaders,1
civiofficial,andrewgoodmanf,1
civiofficial,thecharter,1
civiofficial,issueonereform,1
civiofficial,fixitshow,1
civiofficial,niforums,1
civiofficial,truaccess,1
civiofficial,commongroundcom,1
civiofficial,villagesquareus,1
civiofficial,marnitastable,1
civiofficial,leadershipnc,1
civiofficial,some1totellitto,1
civiofficial,hnmcp,1
civiofficial,mcarcasson,1
civiofficial,thelisteninginc,1
civiofficial,listenthemovie,1
civiofficial,campusvote,1
civiofficial,dignityinst,1
civiofficial,apeaceofmymind1,1
civiofficial,kaidegner,1
civiofficial,helpgoodagency,1
civiofficial,coffeepartyusa,1
civiofficial,usapromise,1
civiofficial,cwfellowship,1
civiofficial,civicdesign,1
civiofficial,mactionproject,1
civiofficial,echolistening,1
civiofficial,fairvote,1
civiofficial,erasemeanness,1
civiofficial,gpharvard,1
civiofficial,apa,1
civiofficial,compassionsamo,1
civiofficial,nicdinstitute,1
civiofficial,btp76,1
civiofficial,urbanruralact,1
civiofficial,daysofdialogue,1
civiofficial,aspeninstitute,1
civiofficial,convocafe,1
civiofficial,citizenuniv,1
civiofficial,givingtuesday,1
civiofficial,2loveboldly,1
civiofficial,allsidesnow,1
civiofficial,emergingissues,1
civiofficial,davenportinst,1
civiofficial,inspire2vote,1
civiofficial,representus,1
civiofficial,bigtentnation,1
civiofficial,alliesincaring,1
civiofficial,asklistenlearn,1
civiofficial,procon_org,1
civiofficial,electedwomen,1
ckinstitute,verainstitute,1
ckinstitute,braverangels,1
ckinstitute,codepink,1
ckinstitute,rsi,1
ckinstitute,teachforamerica,1
cmpartners,essentialprtnrs,1
cmpartners,hnmcp,1
cmpartners,cbipractice,1
cmpartners,ncdd,1
coffeepartyusa,talking_eyes,1
coffeepartyusa,ncoc,1
coffeepartyusa,urbanruralact,1
coffeepartyusa,aspencitizen,1
coffeepartyusa,representus,1
coffeepartyusa,gpharvard,1
coffeepartyusa,codepink,1
coffeepartyusa,commongroundcom,1
coffeepartyusa,citizenuniv,1
coffeepartyusa,allsidesnow,1
coffeepartyusa,livingroomconvo,1
coffeepartyusa,citiesofservice,1
coffeepartyusa,ballotready,1
coffeepartyusa,convergencectr,1
coffeepartyusa,adpaascu,1
coffeepartyusa,issueonereform,1
coffeepartyusa,demworksinc,1
coffeepartyusa,villagesquarefl,1
coffeepartyusa,cfinst_org,1
coffeepartyusa,naacp,1
coffeepartyusa,campusvote,1
coffeepartyusa,rsi,1
coffeepartyusa,ivn,1
coffeepartyusa,unitedntogether,1
coffeepartyusa,2thetable,1
coffeepartyusa,essentialprtnrs,1
coffeepartyusa,nationbuilder,1
coffeepartyusa,nationalcivic,1
coffeepartyusa,usapromise,1
coffeepartyusa,braverangels,1
coffeepartyusa,bpc_bipartisan,1
coffeepartyusa,fixitshow,1
coffeepartyusa,inspire2vote,1
coffeepartyusa,mactionproject,1
coffeepartyusa,wedobetterus,1
coffeepartyusa,voporg,1
coffeepartyusa,uniteamerica,1
coffeepartyusa,nicdinstitute,1
coffeepartyusa,villagesquareus,1
coffeepartyusa,bigtentnation,1
coffeepartyusa,listenfirstproj,1
coffeepartyusa,congressfdn,1
coffeepartyusa,takebackorg,1
coffeepartyusa,moneyinpolitics,1
coffeepartyusa,npvote,1
coffeepartyusa,fairvote,1
coffeepartyusa,ampublicsquare,1
coffeepartyusa,ncdd,1
commongood,bpc_bipartisan,1
commongood,publicagenda,1
commongood,bigtentnation,1
commongood,rsi,1
commongood,fixitshow,1
commongood,aspeninstitute,1
commongroundcom,campusvote,1
commongroundcom,mccourtneyinst,1
commongroundcom,aspeninstitute,1
commongroundcom,issuevoter,1
commongroundcom,adpaascu,1
commongroundcom,commongood,1
commongroundcom,villagesquareus,1
commongroundcom,ctzndiscourse,1
commongroundcom,bpc_bipartisan,1
commongroundcom,helpgoodagency,1
commongroundcom,onbeing,1
commongroundcom,thecharter,1
commongroundcom,fdp_tweets,1
commongroundcom,urbanruralact,1
commongroundcom,issueonereform,1
commongroundcom,livingroomconvo,1
commongroundcom,evdem,1
commongroundcom,bigtentnation,1
commongroundcom,sllforg,1
commongroundcom,citizenuniv,1
commongroundcom,usapromise,1
commongroundcom,momentum_comm,1
commongroundcom,ampublicsquare,1
commongroundcom,braverangels,1
commongroundcom,villagesquarefl,1
commongroundcom,essentialprtnrs,1
commongroundcom,askbigqs,1
commongroundcom,theklc,1
commongroundcom,fixitshow,1
commongroundcom,nationalcivic,1
commongroundcom,mactionproject,1
commongroundcom,kaidegner,1
commongroundcom,gencitizen,1
commongroundcom,ivn,1
commongroundcom,ilhumanities,1
commongroundcom,npvote,1
commongroundcom,niforums,1
commongroundcom,asbcouncil,1
commongroundcom,gennation,1
commongroundcom,pbproject,1
commongroundcom,inspire2vote,1
commongroundcom,takebackorg,1
commongroundcom,allsidesnow,1
commongroundcom,coffeepartyusa,1
commongroundcom,convergencectr,1
commongroundcom,listenfirstproj,1
commongroundcom,instlocgov,1
commongroundcom,procon_org,1
commongroundcom,icivics,1
commongroundcom,fairvote,1
commongroundcom,publicagenda,1
commongroundcom,representus,1
commongroundcom,civicdesign,1
commongroundcom,demworksinc,1
commongroundcom,openprimaryusa,1
commongroundcom,deploy_us,1
commongroundcom,thecommon_party,1
commongroundcom,ncdd,1
commongroundcom,healthydem,1
commongroundcom,ballotready,1
commongroundcom,rsi,1
commongroundcom,nicdinstitute,1
commongroundcom,2thetable,1
commongroundcom,ncoc,1
commongroundcom,davenportinst,1
commongroundcom,teentalkhotline,1
commongroundcom,citiesofservice,1
commongroundcom,civilgovernment,1
compassamer76,jvplive,1
compassamer76,convergencectr,1
compassamer76,theklc,1
compassamer76,procon_org,1
compassamer76,fixitshow,1
compassamer76,openprimaryusa,1
compassamer76,beyond_conflict,1
compassamer76,takebackorg,1
compassamer76,ncoc,1
compassamer76,urbanruralact,1
compassamer76,braverangels,1
compassamer76,mactionproject,1
compassamer76,prudhommejeff,1
compassamer76,some1totellitto,1
compassamer76,uscpolfuture,1
compassamer76,icivics,1
compassamer76,kaidegner,1
compassamer76,thecharter,1
compassamer76,hdxacademy,1
compassamer76,publicdialoguec,1
compassamer76,aspencitizen,1
compassamer76,npvote,1
compassamer76,unitedntogether,1
compassamer76,adpaascu,1
compassamer76,representus,1
compassamer76,gencitizen,1
compassamer76,kitchentable_d,1
compassamer76,fairvote,1
compassamer76,civilgovernment,1
compassamer76,coffeepartyusa,1
compassamer76,publicagenda,1
compassamer76,ctzndiscourse,1
compassamer76,purpleamericaus,1
compassamer76,2thetable,1
compassamer76,thisiscivity,1
compassamer76,civilitycenter,1
compassamer76,issueonereform,1
compassamer76,villagesquareus,1
compassamer76,uniteamerica,1
compassamer76,gennation,1
compassamer76,listenfirstproj,1
compassamer76,welcomingusa,1
compassamer76,usapromise,1
compassamer76,healthydem,1
compassamer76,gpharvard,1
compassamer76,livingroomconvo,1
compassamer76,electionscience,1
compassamer76,deploy_us,1
compassamer76,echolistening,1
compassamer76,ampublicsquare,1
compassamer76,nationalcivic,1
compassamer76,nicdinstitute,1
compassamer76,indie_voting,1
compassamer76,ncdd,1
compassamer76,write_the_world,1
compassamer76,naacp,1
compassamer76,allsidesnow,1
compassamer76,villagesquarefl,1
compassamer76,bigtentnation,1
compassamer76,apeaceofmymind1,1
compassamer76,essentialprtnrs,1
compassamer76,commongroundcom,1
compassamer76,bpc_bipartisan,1
compassamer76,sllforg,1
compassion2020,fixitshow,1
compassion2020,listenfirstproj,1
compassion2020,davenportinst,1
compassion2020,thecharter,1
compassion2020,essentialprtnrs,1
compassion2020,ncdd,1
compassion2020,nationalcivic,1
compassion2020,convergencectr,1
compassionsamo,aspencitizen,1
compassionsamo,citizenuniv,1
compassionsamo,nationbuilder,1
compassionsamo,unitedntogether,1
compassionsamo,thecharter,1
compassionsamo,givingtuesday,1
compassionsamo,peaceovrviolnce,1
compassionsamo,listenfirstproj,1
compassionsamo,ncdd,1
compassionsamo,aspeninstitute,1
compassionsamo,livingroomconvo,1
compassionsamo,pbproject,1
compassionsamo,publicdialoguec,1
compassionsamo,citiesofservice,1
compassionsamo,nicdinstitute,1
concordanceproj,listenfirstproj,1
concordanceproj,convergencectr,1
concordanceproj,bigtentnation,1
concordanceproj,essentialprtnrs,1
concordanceproj,villagesquareus,1
concordanceproj,livingroomconvo,1
concordanceproj,villagesquarefl,1
concordanceproj,fixitshow,1
concordanceproj,theckgroup,1
concordanceproj,mactionproject,1
concordanceproj,ncoc,1
concordanceproj,2thetable,1
congressfdn,usafmc,1
congressfdn,gencitizen,1
congressfdn,ncdd,1
congressfdn,ncoc,1
congressfdn,bpc_bipartisan,1
congressfdn,quorumanalytics,1
congressfdn,unitedntogether,1
congressfdn,cspc_dc,1
congressfdn,issueonereform,1
congressfdn,rsi,1
congressfdn,apa,1
congressfellows,mccourtneyinst,1
congressfellows,rsi,1
congressfellows,unitedntogether,1
conresglobal,afpeacebuilding,1
conresglobal,essentialprtnrs,1
conresglobal,mopcmunicipal,1
conresglobal,unitedntogether,1
conresglobal,beyond_conflict,1
conresglobal,cbipractice,1
consensuskc,fdp_tweets,1
consensuskc,livingroomconvo,1
consensuskc,niforums,1
consensuskc,nationalcivic,1
consensuskc,dmcforciviclife,1
consensuskc,citizenuniv,1
consensuskc,planspark,1
consensuskc,publicdialoguec,1
consensuskc,marnitastable,1
consensuskc,nicdinstitute,1
consensuskc,aspencitizen,1
consensuskc,davenportinst,1
consensuskc,ucfreelistening,1
consensuskc,allsidesnow,1
consensuskc,ampublicsquare,1
consensuskc,openprimaryusa,1
consensuskc,adpaascu,1
consensuskc,representus,1
consensuskc,unitedntogether,1
consensuskc,onbeing,1
consensuskc,villagesquareus,1
consensuskc,aspeninstitute,1
consensuskc,naacp,1
consensuskc,publicagenda,1
consensuskc,kclibrary,1
consensuskc,bigtentnation,1
consensuskc,braverangels,1
consensuskc,listenfirstproj,1
consensuskc,ncdd,1
consensuskc,ivn,1
consensuskc,apeaceofmymind1,1
consensuskc,healthydem,1
consensuskc,theklc,1
consensuskc,ncoc,1
consensuskc,thisiscivity,1
consensuskc,some1totellitto,1
consensuskc,coffeepartyusa,1
consensuskc,mcarcasson,1
consensuskc,takebackorg,1
consensuskc,intlistening,1
consensuskc,civilgovernment,1
consensuskc,mwhuggins,1
consensuskc,evdem,1
consensuskc,mactionproject,1
convergencectr,issueonereform,1
convergencectr,proof_media,1
convergencectr,citizenuniv,1
convergencectr,essentialprtnrs,1
convergencectr,intlistening,1
convergencectr,hdxacademy,1
convergencectr,bpc_bipartisan,1
convergencectr,civilgovernment,1
convergencectr,ivn,1
convergencectr,nicdinstitute,1
convergencectr,cbipractice,1
convergencectr,evdem,1
convergencectr,teachforamerica,1
convergencectr,beyond_conflict,1
convergencectr,talking_eyes,1
convergencectr,ucfreelistening,1
convergencectr,allsidesnow,1
convergencectr,kitchentable_d,1
convergencectr,villagesquarefl,1
convergencectr,purpleamericaus,1
convergencectr,ampublicsquare,1
convergencectr,rsi,1
convergencectr,nhlistens,1
convergencectr,aspeninstitute,1
convergencectr,usapromise,1
convergencectr,voporg,1
convergencectr,unitedntogether,1
convergencectr,congressfdn,1
convergencectr,jeffweissglass,1
convergencectr,thecharter,1
convergencectr,bigtentnation,1
convergencectr,campusvote,1
convergencectr,manjulynbazzell,1
convergencectr,procon_org,1
convergencectr,braverangels,1
convergencectr,publicdialoguec,1
convergencectr,ncoc,1
convergencectr,listenfirstproj,1
convergencectr,afpeacebuilding,1
convergencectr,issuevoter,1
convergencectr,gpharvard,1
convergencectr,aspencitizen,1
convergencectr,studentpirgs,1
convergencectr,campus_leaders,1
